"","Units","scenario","region","sector","subsector","PrimaryFuelCO2Coef.name","year","value","PrimaryFuelCO2Coef","fuel"
"176","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","gas","regional natural gas",2045,0.0045805959,14.2,"natural gas"
"177","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","gas","regional natural gas",2050,0.0050652464,14.2,"natural gas"
"178","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","gas","regional natural gas",2055,0.0048571689,14.2,"natural gas"
"179","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","gas","regional natural gas",2060,0.0044389449,14.2,"natural gas"
"180","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","gas","regional natural gas",2065,0.0036666885,14.2,"natural gas"
"181","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","gas","regional natural gas",2070,0.0035386902,14.2,"natural gas"
"182","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","gas","regional natural gas",2075,0.003359748,14.2,"natural gas"
"183","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","gas","regional natural gas",2080,0.003154184,14.2,"natural gas"
"184","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","gas","regional natural gas",2085,0.002951661,14.2,"natural gas"
"185","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","gas","regional natural gas",2090,0.002734507,14.2,"natural gas"
"186","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","gas","regional natural gas",2095,0.002532979,14.2,"natural gas"
"187","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","gas","regional natural gas",2100,0.002442289,14.2,"natural gas"
"188","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","nuclear","nuclearFuelGenIII",2020,1.33458e-05,0,"nuclearFuelGenIII"
"189","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","nuclear","nuclearFuelGenIII",2025,0.000117776,0,"nuclearFuelGenIII"
"190","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","nuclear","nuclearFuelGenIII",2030,0.000510856,0,"nuclearFuelGenIII"
"191","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","nuclear","nuclearFuelGenIII",2035,0.00162253,0,"nuclearFuelGenIII"
"192","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","nuclear","nuclearFuelGenIII",2040,0.00398755,0,"nuclearFuelGenIII"
"193","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","nuclear","nuclearFuelGenIII",2045,0.00716759,0,"nuclearFuelGenIII"
"194","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","nuclear","nuclearFuelGenIII",2050,0.0108059,0,"nuclearFuelGenIII"
"195","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","nuclear","nuclearFuelGenIII",2055,0.0180008,0,"nuclearFuelGenIII"
"196","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","nuclear","nuclearFuelGenIII",2060,0.0278106,0,"nuclearFuelGenIII"
"197","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","nuclear","nuclearFuelGenIII",2065,0.0414809,0,"nuclearFuelGenIII"
"198","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","nuclear","nuclearFuelGenIII",2070,0.046932,0,"nuclearFuelGenIII"
"199","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","nuclear","nuclearFuelGenIII",2075,0.0507384,0,"nuclearFuelGenIII"
"200","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","nuclear","nuclearFuelGenIII",2080,0.0533544,0,"nuclearFuelGenIII"
"201","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","nuclear","nuclearFuelGenIII",2085,0.0548638,0,"nuclearFuelGenIII"
"202","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","nuclear","nuclearFuelGenIII",2090,0.0557309,0,"nuclearFuelGenIII"
"203","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","nuclear","nuclearFuelGenIII",2095,0.0567908,0,"nuclearFuelGenIII"
"204","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","nuclear","nuclearFuelGenIII",2100,0.0572664,0,"nuclearFuelGenIII"
"205","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","solar","global solar resource",2020,1.73591e-05,0,"global solar resource"
"206","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","solar","global solar resource",2025,0.000151835,0,"global solar resource"
"207","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","solar","global solar resource",2030,0.000653693,0,"global solar resource"
"208","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","solar","global solar resource",2035,0.00206845,0,"global solar resource"
"209","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","solar","global solar resource",2040,0.00507389,0,"global solar resource"
"210","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","solar","global solar resource",2045,0.00910174,0,"global solar resource"
"211","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","solar","global solar resource",2050,0.0136828,0,"global solar resource"
"212","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","solar","global solar resource",2055,0.0157389,0,"global solar resource"
"213","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","solar","global solar resource",2060,0.0160138,0,"global solar resource"
"214","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","solar","global solar resource",2065,0.0147802,0,"global solar resource"
"215","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","solar","global solar resource",2070,0.0170435,0,"global solar resource"
"216","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","solar","global solar resource",2075,0.0188366,0,"global solar resource"
"217","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","solar","global solar resource",2080,0.0201966,0,"global solar resource"
"218","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","solar","global solar resource",2085,0.0210636,0,"global solar resource"
"219","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","solar","global solar resource",2090,0.0217226,0,"global solar resource"
"220","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","solar","global solar resource",2095,0.0224095,0,"global solar resource"
"221","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","solar","global solar resource",2100,0.0226832,0,"global solar resource"
"222","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","wind","onshore wind resource",2020,8.47114e-06,0,"onshore wind resource"
"223","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","wind","onshore wind resource",2025,6.79125e-05,0,"onshore wind resource"
"224","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","wind","onshore wind resource",2030,0.000262234,0,"onshore wind resource"
"225","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","wind","onshore wind resource",2035,0.000778938,0,"onshore wind resource"
"226","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","wind","onshore wind resource",2040,0.00182394,0,"onshore wind resource"
"227","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","wind","onshore wind resource",2045,0.00315269,0,"onshore wind resource"
"228","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","wind","onshore wind resource",2050,0.00459525,0,"onshore wind resource"
"229","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","wind","onshore wind resource",2055,0.00524065,0,"onshore wind resource"
"230","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","wind","onshore wind resource",2060,0.00535615,0,"onshore wind resource"
"231","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","wind","onshore wind resource",2065,0.00499641,0,"onshore wind resource"
"232","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","wind","onshore wind resource",2070,0.00568903,0,"onshore wind resource"
"233","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","wind","onshore wind resource",2075,0.00622662,0,"onshore wind resource"
"234","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","wind","onshore wind resource",2080,0.00663115,0,"onshore wind resource"
"235","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","wind","onshore wind resource",2085,0.00686613,0,"onshore wind resource"
"236","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","wind","onshore wind resource",2090,0.00700493,0,"onshore wind resource"
"237","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","wind","onshore wind resource",2095,0.00715167,0,"onshore wind resource"
"238","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Northern","H2 central production","wind","onshore wind resource",2100,0.00730416,0,"onshore wind resource"
"239","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","biomass","regional biomass",2020,1.57534e-05,0,"biomass"
"240","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","biomass","regional biomass",2025,0.00025452467,0,"biomass"
"241","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","biomass","regional biomass",2030,0.00173597635,0,"biomass"
"242","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","biomass","regional biomass",2035,0.009025929837,0,"biomass"
"243","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","biomass","regional biomass",2040,0.016512678425,0,"biomass"
"244","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","biomass","regional biomass",2045,0.01583488114,0,"biomass"
"245","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","biomass","regional biomass",2050,0.01364075044,0,"biomass"
"246","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","biomass","regional biomass",2055,0.01117555768,0,"biomass"
"247","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","biomass","regional biomass",2060,0.0099868463,0,"biomass"
"248","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","biomass","regional biomass",2065,0.0085326629,0,"biomass"
"249","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","biomass","regional biomass",2070,0.0087643592,0,"biomass"
"250","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","biomass","regional biomass",2075,0.008240765,0,"biomass"
"251","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","biomass","regional biomass",2080,0.007496472,0,"biomass"
"252","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","biomass","regional biomass",2085,0.006553662,0,"biomass"
"253","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","biomass","regional biomass",2090,0.005890437,0,"biomass"
"254","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","biomass","regional biomass",2095,0.005366856,0,"biomass"
"255","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","biomass","regional biomass",2100,0.005052582,0,"biomass"
"256","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","coal","regional coal",2020,6.17687e-05,27.3,"coal"
"257","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","coal","regional coal",2025,0.00022917539,27.3,"coal"
"258","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","coal","regional coal",2030,0.00072639284,27.3,"coal"
"259","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","coal","regional coal",2035,0.0019916799,27.3,"coal"
"260","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","coal","regional coal",2040,0.00360588211,27.3,"coal"
"261","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","coal","regional coal",2045,0.00434365039,27.3,"coal"
"262","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","coal","regional coal",2050,0.00457578497,27.3,"coal"
"263","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","coal","regional coal",2055,0.004096937,27.3,"coal"
"264","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","coal","regional coal",2060,0.0035260829,27.3,"coal"
"265","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","coal","regional coal",2065,0.0028514464,27.3,"coal"
"266","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","coal","regional coal",2070,0.002681646,27.3,"coal"
"267","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","coal","regional coal",2075,0.002456578,27.3,"coal"
"268","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","coal","regional coal",2080,0.002171118,27.3,"coal"
"269","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","coal","regional coal",2085,0.001853152,27.3,"coal"
"270","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","coal","regional coal",2090,0.001526392,27.3,"coal"
"271","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","coal","regional coal",2095,0.001215124,27.3,"coal"
"272","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","coal","regional coal",2100,0.001012354,27.3,"coal"
"273","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","electricity","elect_td_ind",2020,1.61314e-07,0,"elect_td_ind"
"274","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","electricity","elect_td_ind",2025,1.26299e-06,0,"elect_td_ind"
"275","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","electricity","elect_td_ind",2030,9.40645e-06,0,"elect_td_ind"
"276","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","electricity","elect_td_ind",2035,3.98857e-05,0,"elect_td_ind"
"277","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","electricity","elect_td_ind",2040,0.000119642,0,"elect_td_ind"
"278","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","electricity","elect_td_ind",2045,0.000277575,0,"elect_td_ind"
"279","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","electricity","elect_td_ind",2050,0.000566058,0,"elect_td_ind"
"280","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","electricity","elect_td_ind",2055,0.000871781,0,"elect_td_ind"
"281","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","electricity","elect_td_ind",2060,0.00117423,0,"elect_td_ind"
"282","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","electricity","elect_td_ind",2065,0.00146786,0,"elect_td_ind"
"283","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","electricity","elect_td_ind",2070,0.0018747,0,"elect_td_ind"
"284","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","electricity","elect_td_ind",2075,0.00225695,0,"elect_td_ind"
"285","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","electricity","elect_td_ind",2080,0.00260414,0,"elect_td_ind"
"286","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","electricity","elect_td_ind",2085,0.00282535,0,"elect_td_ind"
"287","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","electricity","elect_td_ind",2090,0.00291751,0,"elect_td_ind"
"288","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","electricity","elect_td_ind",2095,0.00292286,0,"elect_td_ind"
"289","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","electricity","elect_td_ind",2100,0.00260475,0,"elect_td_ind"
"290","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","gas","regional natural gas",2020,7.41956e-05,14.2,"natural gas"
"291","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","gas","regional natural gas",2025,0.0003566604,14.2,"natural gas"
"292","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","gas","regional natural gas",2030,0.00174239,14.2,"natural gas"
"293","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","gas","regional natural gas",2035,0.0058587256,14.2,"natural gas"
"294","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","gas","regional natural gas",2040,0.0123453031,14.2,"natural gas"
"295","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","gas","regional natural gas",2045,0.0179815806,14.2,"natural gas"
"296","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","gas","regional natural gas",2050,0.0216562291,14.2,"natural gas"
"297","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","gas","regional natural gas",2055,0.021332098,14.2,"natural gas"
"298","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","gas","regional natural gas",2060,0.019793938,14.2,"natural gas"
"299","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","gas","regional natural gas",2065,0.01686219,14.2,"natural gas"
"300","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Africa_Southern","H2 central production","gas","regional natural gas",2070,0.01650603,14.2,"natural gas"
