"","scenario","region","year","direct","transformation","enduse","ghg","value","Units"
"27748","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"electricity","electricity","Freight Rail","CO2",0.02352922,"MTCO2e"
"27749","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"electricity","electricity","HSR","CO2",0.3603842,"MTCO2e"
"27750","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"electricity","electricity","industrial energy use","CO2",28.12036,"MTCO2e"
"27751","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"electricity","electricity","iron and steel","CO2",7.117218,"MTCO2e"
"27752","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"electricity","electricity","Large Car and Truck","CO2",0.8597835,"MTCO2e"
"27753","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"electricity","electricity","Light truck","CO2",2.429659,"MTCO2e"
"27754","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"electricity","electricity","Mini Car","CO2",0.487458,"MTCO2e"
"27755","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"electricity","electricity","mining energy use","CO2",0.1397071,"MTCO2e"
"27756","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"electricity","electricity","Passenger Rail","CO2",1.701185,"MTCO2e"
"27757","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"electricity","electricity","resid cooling","CO2",1.703366,"MTCO2e"
"27758","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"electricity","electricity","resid heating","CO2",3.124064,"MTCO2e"
"27759","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"electricity","electricity","resid others","CO2",30.45595,"MTCO2e"
"27760","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"gas processing","gas processing","Bus","CO2",7.540981e-05,"MTCO2e"
"27761","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"gas processing","gas processing","Car","CO2",1.105536e-05,"MTCO2e"
"27762","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"gas processing","gas processing","ces","CO2",4.861692e-05,"MTCO2e"
"27763","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"gas processing","gas processing","chemical energy use","CO2",0.0003986685,"MTCO2e"
"27764","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"gas processing","gas processing","comm heating","CO2",3.044493e-05,"MTCO2e"
"27765","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"gas processing","gas processing","comm others","CO2",0.0001074779,"MTCO2e"
"27766","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"gas processing","gas processing","construction","CO2",8.595819e-06,"MTCO2e"
"27767","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"gas processing","gas processing","industrial energy use","CO2",0.001229603,"MTCO2e"
"27768","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"gas processing","gas processing","industrial feedstocks","CO2",2.078838e-06,"MTCO2e"
"27769","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"gas processing","gas processing","iron and steel","CO2",0.000385249,"MTCO2e"
"27770","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"gas processing","gas processing","Large Car and Truck","CO2",8.360622e-06,"MTCO2e"
"27771","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"gas processing","gas processing","Light truck","CO2",6.914704e-05,"MTCO2e"
"27772","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"gas processing","gas processing","Mini Car","CO2",1.173073e-06,"MTCO2e"
"27773","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"gas processing","gas processing","mining energy use","CO2",1.471853e-05,"MTCO2e"
"27774","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"gas processing","gas processing","N fertilizer","CO2",7.811903e-05,"MTCO2e"
"27775","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"gas processing","gas processing","resid heating","CO2",3.348688e-05,"MTCO2e"
"27776","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"gas processing","gas processing","resid others","CO2",8.132874e-05,"MTCO2e"
"27777","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"H2 enduse","H2 enduse","agricultural energy use","CO2",-0.007756381,"MTCO2e"
"27778","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"H2 enduse","H2 enduse","Car","CO2",-0.0006218274,"MTCO2e"
"27779","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"H2 enduse","H2 enduse","construction","CO2",-0.003485951,"MTCO2e"
"27780","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"H2 enduse","H2 enduse","industrial energy use","CO2",-0.2150964,"MTCO2e"
"27781","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"H2 enduse","H2 enduse","Large Car and Truck","CO2",-0.0003799168,"MTCO2e"
"27782","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"H2 enduse","H2 enduse","Mini Car","CO2",-2.155958e-05,"MTCO2e"
"27783","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"H2 enduse","H2 enduse","mining energy use","CO2",-0.0005124675,"MTCO2e"
"27784","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"refining","refining","2W and 3W","CO2",0.01268364,"MTCO2e"
"27785","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"refining","refining","agricultural energy use","CO2",0.1918641,"MTCO2e"
"27786","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"refining","refining","Bus","CO2",0.1105494,"MTCO2e"
"27787","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"refining","refining","Car","CO2",0.5474002,"MTCO2e"
"27788","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"refining","refining","cement","CO2",0.03654457,"MTCO2e"
"27789","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"refining","refining","chemical energy use","CO2",0.8901825,"MTCO2e"
"27790","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"refining","refining","chemical feedstocks","CO2",2.32164,"MTCO2e"
"27791","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"refining","refining","comm heating","CO2",0.169573,"MTCO2e"
"27792","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"refining","refining","comm others","CO2",0.2611193,"MTCO2e"
"27793","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"refining","refining","construction","CO2",0.1946952,"MTCO2e"
"27794","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"refining","refining","Domestic Aviation","CO2",0.2102797,"MTCO2e"
"27795","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"refining","refining","Domestic Ship","CO2",0.1102924,"MTCO2e"
"27796","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"refining","refining","Freight Rail","CO2",0.007145952,"MTCO2e"
"27797","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"refining","refining","industrial energy use","CO2",0.6757839,"MTCO2e"
"27798","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"refining","refining","industrial feedstocks","CO2",0.2965329,"MTCO2e"
"27799","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"refining","refining","International Aviation","CO2",0.2647864,"MTCO2e"
"27800","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"refining","refining","International Ship","CO2",0.2031476,"MTCO2e"
"27801","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"refining","refining","iron and steel","CO2",0.1229829,"MTCO2e"
"27802","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"refining","refining","Large Car and Truck","CO2",0.2931756,"MTCO2e"
"27803","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"refining","refining","Light truck","CO2",0.9872764,"MTCO2e"
"27804","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"refining","refining","Mini Car","CO2",0.1430776,"MTCO2e"
"27805","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"refining","refining","mining energy use","CO2",0.01250112,"MTCO2e"
"27806","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"refining","refining","Passenger Rail","CO2",0.004396621,"MTCO2e"
"27807","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"refining","refining","resid heating","CO2",0.2664568,"MTCO2e"
"27808","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2030,"refining","refining","resid others","CO2",0.1624283,"MTCO2e"
"27809","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"electricity","electricity","2W and 3W","CO2",0.06064848,"MTCO2e"
"27810","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"electricity","electricity","agricultural energy use","CO2",0.07278233,"MTCO2e"
"27811","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"electricity","electricity","Bus","CO2",0.1865136,"MTCO2e"
"27812","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"electricity","electricity","Car","CO2",0.3327036,"MTCO2e"
"27813","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"electricity","electricity","cement","CO2",0.07692966,"MTCO2e"
"27814","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"electricity","electricity","ces","CO2",0.1451362,"MTCO2e"
"27815","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"electricity","electricity","chemical energy use","CO2",1.127275,"MTCO2e"
"27816","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"electricity","electricity","comm cooling","CO2",0.557137,"MTCO2e"
"27817","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"electricity","electricity","comm heating","CO2",0.2922614,"MTCO2e"
"27818","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"electricity","electricity","comm others","CO2",7.378115,"MTCO2e"
"27819","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"electricity","electricity","construction","CO2",0.1459201,"MTCO2e"
"27820","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"electricity","electricity","Freight Rail","CO2",0.004054535,"MTCO2e"
"27821","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"electricity","electricity","HSR","CO2",0.05679257,"MTCO2e"
"27822","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"electricity","electricity","industrial energy use","CO2",5.303192,"MTCO2e"
"27823","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"electricity","electricity","iron and steel","CO2",1.094556,"MTCO2e"
"27824","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"electricity","electricity","Large Car and Truck","CO2",0.2282139,"MTCO2e"
"27825","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"electricity","electricity","Light truck","CO2",1.158505,"MTCO2e"
"27826","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"electricity","electricity","Mini Car","CO2",0.1042594,"MTCO2e"
"27827","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"electricity","electricity","mining energy use","CO2",0.02895409,"MTCO2e"
"27828","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"electricity","electricity","Passenger Rail","CO2",0.2168791,"MTCO2e"
"27829","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"electricity","electricity","resid cooling","CO2",0.2847271,"MTCO2e"
"27830","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"electricity","electricity","resid heating","CO2",0.7016625,"MTCO2e"
"27831","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"electricity","electricity","resid others","CO2",5.366011,"MTCO2e"
"27832","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"gas processing","gas processing","Bus","CO2",1.7204e-05,"MTCO2e"
"27833","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"gas processing","gas processing","Car","CO2",3.895463e-06,"MTCO2e"
"27834","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"gas processing","gas processing","ces","CO2",0.0001629438,"MTCO2e"
"27835","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"gas processing","gas processing","chemical energy use","CO2",0.0001041297,"MTCO2e"
"27836","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"gas processing","gas processing","comm heating","CO2",8.585336e-06,"MTCO2e"
"27837","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"gas processing","gas processing","comm others","CO2",2.312515e-05,"MTCO2e"
"27838","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"gas processing","gas processing","construction","CO2",1.777982e-06,"MTCO2e"
"27839","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"gas processing","gas processing","industrial energy use","CO2",0.0002863637,"MTCO2e"
"27840","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"gas processing","gas processing","industrial feedstocks","CO2",5.47152e-07,"MTCO2e"
"27841","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"gas processing","gas processing","iron and steel","CO2",0.0001109207,"MTCO2e"
"27842","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"gas processing","gas processing","Large Car and Truck","CO2",3.269874e-06,"MTCO2e"
"27843","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"gas processing","gas processing","Light truck","CO2",2.386434e-05,"MTCO2e"
"27844","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"gas processing","gas processing","Mini Car","CO2",3.977107e-07,"MTCO2e"
"27845","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"gas processing","gas processing","mining energy use","CO2",3.151983e-06,"MTCO2e"
"27846","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"gas processing","gas processing","N fertilizer","CO2",2.185789e-05,"MTCO2e"
"27847","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"gas processing","gas processing","resid heating","CO2",8.573724e-06,"MTCO2e"
"27848","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"gas processing","gas processing","resid others","CO2",1.686247e-05,"MTCO2e"
"27849","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"H2 enduse","H2 enduse","agricultural energy use","CO2",-0.04381756,"MTCO2e"
"27850","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"H2 enduse","H2 enduse","Car","CO2",-0.004310636,"MTCO2e"
"27851","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"H2 enduse","H2 enduse","construction","CO2",-0.0176207,"MTCO2e"
"27852","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"H2 enduse","H2 enduse","industrial energy use","CO2",-2.4834,"MTCO2e"
"27853","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"H2 enduse","H2 enduse","iron and steel","CO2",-0.007674652,"MTCO2e"
"27854","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"H2 enduse","H2 enduse","Large Car and Truck","CO2",-0.003255435,"MTCO2e"
"27855","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"H2 enduse","H2 enduse","Mini Car","CO2",-0.0001560177,"MTCO2e"
"27856","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"H2 enduse","H2 enduse","mining energy use","CO2",-0.002713805,"MTCO2e"
"27857","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"refining","refining","2W and 3W","CO2",0.0093533,"MTCO2e"
"27858","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"refining","refining","agricultural energy use","CO2",0.1609998,"MTCO2e"
"27859","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"refining","refining","Bus","CO2",0.0687858,"MTCO2e"
"27860","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"refining","refining","Car","CO2",0.3292176,"MTCO2e"
"27861","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"refining","refining","cement","CO2",0.04086763,"MTCO2e"
"27862","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"refining","refining","chemical energy use","CO2",0.8437693,"MTCO2e"
"27863","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"refining","refining","chemical feedstocks","CO2",2.145157,"MTCO2e"
"27864","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"refining","refining","comm heating","CO2",0.1439758,"MTCO2e"
"27865","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"refining","refining","comm others","CO2",0.1520196,"MTCO2e"
"27866","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"refining","refining","construction","CO2",0.1699913,"MTCO2e"
"27867","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"refining","refining","Domestic Aviation","CO2",0.1919053,"MTCO2e"
"27868","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"refining","refining","Domestic Ship","CO2",0.08140676,"MTCO2e"
"27869","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"refining","refining","Freight Rail","CO2",0.006158663,"MTCO2e"
"27870","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"refining","refining","industrial energy use","CO2",0.5496692,"MTCO2e"
"27871","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"refining","refining","industrial feedstocks","CO2",0.3457562,"MTCO2e"
"27872","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"refining","refining","International Aviation","CO2",0.2432013,"MTCO2e"
"27873","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"refining","refining","International Ship","CO2",0.1855331,"MTCO2e"
"27874","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"refining","refining","iron and steel","CO2",0.0969371,"MTCO2e"
"27875","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"refining","refining","Large Car and Truck","CO2",0.181344,"MTCO2e"
"27876","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"refining","refining","Light truck","CO2",0.4701515,"MTCO2e"
"27877","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"refining","refining","Mini Car","CO2",0.0818427,"MTCO2e"
"27878","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"refining","refining","mining energy use","CO2",0.01020043,"MTCO2e"
"27879","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"refining","refining","Passenger Rail","CO2",0.01603895,"MTCO2e"
"27880","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"refining","refining","resid heating","CO2",0.2072785,"MTCO2e"
"27881","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2035,"refining","refining","resid others","CO2",0.09136144,"MTCO2e"
"27882","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2040,"electricity","electricity","2W and 3W","CO2",-0.05056135,"MTCO2e"
"27883","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2040,"electricity","electricity","agricultural energy use","CO2",-0.07597051,"MTCO2e"
"27884","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2040,"electricity","electricity","Bus","CO2",-0.1779761,"MTCO2e"
"27885","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2040,"electricity","electricity","Car","CO2",-0.32083,"MTCO2e"
"27886","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2040,"electricity","electricity","cement","CO2",-0.06736203,"MTCO2e"
"27887","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2040,"electricity","electricity","ces","CO2",-0.881949,"MTCO2e"
"27888","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2040,"electricity","electricity","chemical energy use","CO2",-0.9564412,"MTCO2e"
"27889","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2040,"electricity","electricity","comm cooling","CO2",-0.4268481,"MTCO2e"
"27890","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2040,"electricity","electricity","comm heating","CO2",-0.330981,"MTCO2e"
"27891","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2040,"electricity","electricity","comm others","CO2",-6.290871,"MTCO2e"
"27892","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2040,"electricity","electricity","construction","CO2",-0.1352014,"MTCO2e"
"27893","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2040,"electricity","electricity","Freight Rail","CO2",-0.003203961,"MTCO2e"
"27894","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2040,"electricity","electricity","HSR","CO2",-0.04337293,"MTCO2e"
"27895","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2040,"electricity","electricity","industrial energy use","CO2",-4.914728,"MTCO2e"
"27896","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2040,"electricity","electricity","iron and steel","CO2",-0.8472597,"MTCO2e"
"27897","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2040,"electricity","electricity","Large Car and Truck","CO2",-0.2526304,"MTCO2e"
"27898","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2040,"electricity","electricity","Light truck","CO2",-1.343607,"MTCO2e"
"27899","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2040,"electricity","electricity","Mini Car","CO2",-0.09214105,"MTCO2e"
"27900","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2040,"electricity","electricity","mining energy use","CO2",-0.02762286,"MTCO2e"
"27901","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2040,"electricity","electricity","Passenger Rail","CO2",-0.146894,"MTCO2e"
"27902","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2040,"electricity","electricity","resid cooling","CO2",-0.2307247,"MTCO2e"
"27903","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2040,"electricity","electricity","resid heating","CO2",-0.7313904,"MTCO2e"
"27904","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2040,"electricity","electricity","resid others","CO2",-4.467985,"MTCO2e"
"27905","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2040,"gas processing","gas processing","Bus","CO2",5.731808e-06,"MTCO2e"
"27906","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2040,"gas processing","gas processing","Car","CO2",1.683541e-06,"MTCO2e"
"27907","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2040,"gas processing","gas processing","ces","CO2",0.0003086966,"MTCO2e"
"27908","GCAM_CWF_W16_nuctrial3_cprice12","Japan",2040,"gas processing","gas processing","chemical energy use","CO2",2.093148e-05,"MTCO2e"
