"","scenario","region","direct","transformation","enduse","year","value","ghg","Units"
"1228","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Mini Car",2050,-3.423258e-06,"CO2","MTCO2e"
"1229","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","mining energy use",2050,-0.2595457,"CO2","MTCO2e"
"1230","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","agricultural energy use",2055,-0.1426092,"CO2","MTCO2e"
"1231","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Car",2055,-0.01060984,"CO2","MTCO2e"
"1232","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","chemical energy use",2055,-0.02065977,"CO2","MTCO2e"
"1233","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","construction",2055,-0.08585846,"CO2","MTCO2e"
"1234","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","industrial energy use",2055,-2.146595,"CO2","MTCO2e"
"1235","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","iron and steel",2055,-0.9991172,"CO2","MTCO2e"
"1236","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Large Car and Truck",2055,-0.003109681,"CO2","MTCO2e"
"1237","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Mini Car",2055,-3.609107e-06,"CO2","MTCO2e"
"1238","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","mining energy use",2055,-0.275001,"CO2","MTCO2e"
"1239","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","agricultural energy use",2060,-0.1969867,"CO2","MTCO2e"
"1240","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Car",2060,-0.01473025,"CO2","MTCO2e"
"1241","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","chemical energy use",2060,-0.06052096,"CO2","MTCO2e"
"1242","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","construction",2060,-0.1176538,"CO2","MTCO2e"
"1243","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","industrial energy use",2060,-2.938172,"CO2","MTCO2e"
"1244","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","iron and steel",2060,-1.38751,"CO2","MTCO2e"
"1245","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Large Car and Truck",2060,-0.004478894,"CO2","MTCO2e"
"1246","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Mini Car",2060,-4.74467e-06,"CO2","MTCO2e"
"1247","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","mining energy use",2060,-0.3830449,"CO2","MTCO2e"
"1248","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","agricultural energy use",2065,-0.2515832,"CO2","MTCO2e"
"1249","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Car",2065,-0.01690785,"CO2","MTCO2e"
"1250","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","chemical energy use",2065,-0.1052456,"CO2","MTCO2e"
"1251","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","construction",2065,-0.145105,"CO2","MTCO2e"
"1252","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","industrial energy use",2065,-3.493597,"CO2","MTCO2e"
"1253","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","iron and steel",2065,-1.655555,"CO2","MTCO2e"
"1254","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Large Car and Truck",2065,-0.005293294,"CO2","MTCO2e"
"1255","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Mini Car",2065,-5.383493e-06,"CO2","MTCO2e"
"1256","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","mining energy use",2065,-0.4834353,"CO2","MTCO2e"
"1257","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","agricultural energy use",2070,-0.3775252,"CO2","MTCO2e"
"1258","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Car",2070,-0.02158198,"CO2","MTCO2e"
"1259","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","chemical energy use",2070,-0.1736021,"CO2","MTCO2e"
"1260","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","construction",2070,-0.2064082,"CO2","MTCO2e"
"1261","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","industrial energy use",2070,-4.742595,"CO2","MTCO2e"
"1262","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","iron and steel",2070,-2.232755,"CO2","MTCO2e"
"1263","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Large Car and Truck",2070,-0.006919121,"CO2","MTCO2e"
"1264","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Mini Car",2070,-6.979209e-06,"CO2","MTCO2e"
"1265","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","mining energy use",2070,-0.7085811,"CO2","MTCO2e"
"1266","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","agricultural energy use",2075,-0.4738871,"CO2","MTCO2e"
"1267","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Car",2075,-0.02303836,"CO2","MTCO2e"
"1268","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","chemical energy use",2075,-0.2182516,"CO2","MTCO2e"
"1269","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","construction",2075,-0.2432185,"CO2","MTCO2e"
"1270","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","industrial energy use",2075,-5.434831,"CO2","MTCO2e"
"1271","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","iron and steel",2075,-2.536934,"CO2","MTCO2e"
"1272","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Large Car and Truck",2075,-0.007545993,"CO2","MTCO2e"
"1273","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Mini Car",2075,-7.660724e-06,"CO2","MTCO2e"
"1274","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","mining energy use",2075,-0.8672593,"CO2","MTCO2e"
"1275","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","agricultural energy use",2080,-0.5186013,"CO2","MTCO2e"
"1276","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Car",2080,-0.02219474,"CO2","MTCO2e"
"1277","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","chemical energy use",2080,-0.2339493,"CO2","MTCO2e"
"1278","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","construction",2080,-0.2488108,"CO2","MTCO2e"
"1279","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","industrial energy use",2080,-5.575652,"CO2","MTCO2e"
"1280","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","iron and steel",2080,-2.574288,"CO2","MTCO2e"
"1281","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Large Car and Truck",2080,-0.007417108,"CO2","MTCO2e"
"1282","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Mini Car",2080,-7.531144e-06,"CO2","MTCO2e"
"1283","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","mining energy use",2080,-0.9273618,"CO2","MTCO2e"
"1284","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","agricultural energy use",2085,-0.5393446,"CO2","MTCO2e"
"1285","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Car",2085,-0.02083224,"CO2","MTCO2e"
"1286","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","chemical energy use",2085,-0.2376757,"CO2","MTCO2e"
"1287","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","construction",2085,-0.241087,"CO2","MTCO2e"
"1288","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","industrial energy use",2085,-5.50817,"CO2","MTCO2e"
"1289","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","iron and steel",2085,-2.508234,"CO2","MTCO2e"
"1290","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Large Car and Truck",2085,-0.007096647,"CO2","MTCO2e"
"1291","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Mini Car",2085,-7.148036e-06,"CO2","MTCO2e"
"1292","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","mining energy use",2085,-0.9459213,"CO2","MTCO2e"
"1293","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","agricultural energy use",2090,-0.6596716,"CO2","MTCO2e"
"1294","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Car",2090,-0.02264517,"CO2","MTCO2e"
"1295","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","chemical energy use",2090,-0.2766795,"CO2","MTCO2e"
"1296","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","construction",2090,-0.272551,"CO2","MTCO2e"
"1297","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","industrial energy use",2090,-6.365081,"CO2","MTCO2e"
"1298","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","iron and steel",2090,-2.808779,"CO2","MTCO2e"
"1299","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Large Car and Truck",2090,-0.007853017,"CO2","MTCO2e"
"1300","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Mini Car",2090,-7.880337e-06,"CO2","MTCO2e"
"1301","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","mining energy use",2090,-1.131208,"CO2","MTCO2e"
"1302","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","agricultural energy use",2095,-0.9435815,"CO2","MTCO2e"
"1303","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Car",2095,-0.02727247,"CO2","MTCO2e"
"1304","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","chemical energy use",2095,-0.3570522,"CO2","MTCO2e"
"1305","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","construction",2095,-0.3541846,"CO2","MTCO2e"
"1306","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","industrial energy use",2095,-8.56644,"CO2","MTCO2e"
"1307","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","iron and steel",2095,-3.510801,"CO2","MTCO2e"
"1308","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Large Car and Truck",2095,-0.009607685,"CO2","MTCO2e"
"1309","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Mini Car",2095,-9.765398e-06,"CO2","MTCO2e"
"1310","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","mining energy use",2095,-1.557176,"CO2","MTCO2e"
"1311","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","agricultural energy use",2100,-1.215036,"CO2","MTCO2e"
"1312","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Car",2100,-0.02977366,"CO2","MTCO2e"
"1313","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","chemical energy use",2100,-0.4145925,"CO2","MTCO2e"
"1314","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","construction",2100,-0.4090129,"CO2","MTCO2e"
"1315","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","industrial energy use",2100,-10.63495,"CO2","MTCO2e"
"1316","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","iron and steel",2100,-4.002538,"CO2","MTCO2e"
"1317","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Large Car and Truck",2100,-0.01064603,"CO2","MTCO2e"
"1318","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","Mini Car",2100,-1.097844e-05,"CO2","MTCO2e"
"1319","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 enduse","H2 enduse","mining energy use",2100,-1.914634,"CO2","MTCO2e"
"1320","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","agricultural energy use",2020,0.01557083,"CO2","MTCO2e"
"1321","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","construction",2020,0.005218534,"CO2","MTCO2e"
"1322","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","industrial energy use",2020,0.1016245,"CO2","MTCO2e"
"1323","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","iron and steel",2020,3.298066e-05,"CO2","MTCO2e"
"1324","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","mining energy use",2020,0.01481714,"CO2","MTCO2e"
"1325","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","agricultural energy use",2025,0.004468385,"CO2","MTCO2e"
"1326","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","Car",2025,2.321206e-07,"CO2","MTCO2e"
"1327","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","construction",2025,0.001844948,"CO2","MTCO2e"
"1328","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","industrial energy use",2025,0.01760328,"CO2","MTCO2e"
"1329","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","iron and steel",2025,1.120508e-06,"CO2","MTCO2e"
"1330","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","Large Car and Truck",2025,4.121141e-08,"CO2","MTCO2e"
"1331","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","Mini Car",2025,2.375757e-07,"CO2","MTCO2e"
"1332","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","mining energy use",2025,0.004369753,"CO2","MTCO2e"
"1333","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","agricultural energy use",2030,-0.03896392,"CO2","MTCO2e"
"1334","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","Car",2030,-8.907621e-05,"CO2","MTCO2e"
"1335","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","construction",2030,-0.01433012,"CO2","MTCO2e"
"1336","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","industrial energy use",2030,-0.1673998,"CO2","MTCO2e"
"1337","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","iron and steel",2030,-3.95417e-05,"CO2","MTCO2e"
"1338","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","Large Car and Truck",2030,-3.188553e-05,"CO2","MTCO2e"
"1339","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","Mini Car",2030,-6.94771e-05,"CO2","MTCO2e"
"1340","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","mining energy use",2030,-0.03765068,"CO2","MTCO2e"
"1341","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","agricultural energy use",2035,-0.2689579,"CO2","MTCO2e"
"1342","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","Car",2035,-0.0006814859,"CO2","MTCO2e"
"1343","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","construction",2035,-0.09137975,"CO2","MTCO2e"
"1344","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","industrial energy use",2035,-1.659427,"CO2","MTCO2e"
"1345","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","iron and steel",2035,-0.001377907,"CO2","MTCO2e"
"1346","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","Large Car and Truck",2035,-0.0003596093,"CO2","MTCO2e"
"1347","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","Mini Car",2035,-0.0004608627,"CO2","MTCO2e"
"1348","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","mining energy use",2035,-0.2362463,"CO2","MTCO2e"
"1349","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","agricultural energy use",2040,-0.4434391,"CO2","MTCO2e"
"1350","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","Car",2040,-0.001445995,"CO2","MTCO2e"
"1351","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","construction",2040,-0.1385768,"CO2","MTCO2e"
"1352","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","industrial energy use",2040,-3.752519,"CO2","MTCO2e"
"1353","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","iron and steel",2040,-0.003285474,"CO2","MTCO2e"
"1354","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","Large Car and Truck",2040,-0.001095363,"CO2","MTCO2e"
"1355","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","Mini Car",2040,-0.0008420151,"CO2","MTCO2e"
"1356","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","mining energy use",2040,-0.3558533,"CO2","MTCO2e"
"1357","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","agricultural energy use",2045,-0.6704738,"CO2","MTCO2e"
"1358","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","Car",2045,-0.002422281,"CO2","MTCO2e"
"1359","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","construction",2045,-0.1929961,"CO2","MTCO2e"
"1360","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","industrial energy use",2045,-5.55556,"CO2","MTCO2e"
"1361","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","iron and steel",2045,-0.004024484,"CO2","MTCO2e"
"1362","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","Large Car and Truck",2045,-0.002547737,"CO2","MTCO2e"
"1363","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","Mini Car",2045,-0.001205976,"CO2","MTCO2e"
"1364","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","mining energy use",2045,-0.4803824,"CO2","MTCO2e"
"1365","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","agricultural energy use",2050,-0.7699687,"CO2","MTCO2e"
"1366","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","Car",2050,-0.003008641,"CO2","MTCO2e"
"1367","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","construction",2050,-0.2042939,"CO2","MTCO2e"
"1368","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","industrial energy use",2050,-5.890318,"CO2","MTCO2e"
"1369","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","iron and steel",2050,-0.003441094,"CO2","MTCO2e"
"1370","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","Large Car and Truck",2050,-0.004081846,"CO2","MTCO2e"
"1371","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","Mini Car",2050,-0.001314119,"CO2","MTCO2e"
"1372","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","mining energy use",2050,-0.5026409,"CO2","MTCO2e"
"1373","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","agricultural energy use",2055,-0.8173052,"CO2","MTCO2e"
"1374","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","Car",2055,-0.003445955,"CO2","MTCO2e"
"1375","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","chemical energy use",2055,-0.1683062,"CO2","MTCO2e"
"1376","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","construction",2055,-0.2019044,"CO2","MTCO2e"
"1377","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","industrial energy use",2055,-5.903243,"CO2","MTCO2e"
"1378","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","iron and steel",2055,-0.003234221,"CO2","MTCO2e"
"1379","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","Large Car and Truck",2055,-0.005322305,"CO2","MTCO2e"
"1380","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","Mini Car",2055,-0.001389552,"CO2","MTCO2e"
"1381","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","mining energy use",2055,-0.5076996,"CO2","MTCO2e"
"1382","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","agricultural energy use",2060,-1.158038,"CO2","MTCO2e"
"1383","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","Car",2060,-0.004486958,"CO2","MTCO2e"
"1384","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","chemical energy use",2060,-0.5455399,"CO2","MTCO2e"
"1385","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","construction",2060,-0.2675724,"CO2","MTCO2e"
"1386","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","industrial energy use",2060,-7.813147,"CO2","MTCO2e"
"1387","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 enduse","H2 enduse","iron and steel",2060,-0.004683895,"CO2","MTCO2e"
