scenario,region,direct,transformation,enduse,ghg,Units,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,gas processing,cement,N2O_AGR,MTCO2e,0,0,0,2.51E-05,2.59E-05,2.99E-05,8.13E-05,1.00E-04,8.26E-05,6.69E-05,9.35E-05,0.000120588,0.000167989,0.000216954,0.000241352,0.000262377,0.000228752,0.000174354,0.00013691,3.73E-05
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,gas processing,comm others,N2O_AGR,MTCO2e,0,0,0,0.0001326,0.000241611,0.000163225,9.36E-05,4.91E-05,2.61E-05,1.67E-05,2.71E-05,4.24E-05,6.47E-05,8.96E-05,0.000105912,0.000120875,0.000109101,8.37E-05,6.59E-05,1.81E-05
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,gas processing,construction,N2O_AGR,MTCO2e,0,0,0,1.02E-06,3.37E-06,6.09E-06,6.27E-06,4.37E-06,2.79E-06,1.94E-06,2.45E-06,2.99E-06,4.01E-06,5.02E-06,5.40E-06,5.69E-06,4.80E-06,3.49E-06,2.56E-06,6.40E-07
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,gas processing,Heavy truck,N2O_AGR,MTCO2e,0,0,0,5.22E-05,0.000137223,0.000187037,0.000172004,0.000101416,4.73E-05,1.94E-05,9.62E-06,2.70E-06,0,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,gas processing,industrial energy use,N2O_AGR,MTCO2e,0,0,0,0.001164434,0.002042972,0.002351724,0.00205632,0.001422394,0.000868675,0.000564132,0.000625475,0.000647219,0.000754631,0.000869327,0.000910341,0.000963113,0.000829463,0.000626468,0.000486696,0.000131503
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,gas processing,industrial feedstocks,N2O_AGR,MTCO2e,0,0,0,0.003251858,0.003832127,0.003621565,0.002871446,0.0020417,0.001391078,0.001042717,0.001519762,0.002060392,0.003016088,0.004077012,0.004730999,0.005336654,0.00479468,0.003727241,0.002940834,0.000798927
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,gas processing,iron and steel,N2O_AGR,MTCO2e,0,0,0,4.70E-06,1.06E-05,1.52E-05,1.51E-05,1.22E-05,8.83E-06,6.96E-06,9.44E-06,1.19E-05,1.64E-05,2.08E-05,2.25E-05,2.38E-05,2.01E-05,1.48E-05,1.11E-05,2.89E-06
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,gas processing,Large Car and Truck,N2O_AGR,MTCO2e,0,0,0,1.45E-06,5.97E-06,1.10E-05,1.10E-05,8.52E-06,5.57E-06,3.15E-06,2.78E-06,1.90E-06,8.35E-07,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,gas processing,Light truck,N2O_AGR,MTCO2e,0,0,0,3.62E-05,6.96E-05,6.26E-05,4.09E-05,1.93E-05,7.19E-06,2.50E-06,1.15E-06,3.57E-07,0,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,gas processing,Medium truck,N2O_AGR,MTCO2e,0,0,0,0.000183474,0.000483953,0.000650756,0.00057824,0.00033335,0.000153487,6.15E-05,3.03E-05,8.93E-06,0,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,gas processing,Mini Car,N2O_AGR,MTCO2e,0,0,0,8.34E-08,4.56E-07,8.31E-07,7.64E-07,5.28E-07,3.05E-07,1.61E-07,1.26E-07,7.63E-08,2.92E-08,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,gas processing,mining energy use,N2O_AGR,MTCO2e,0,0,0,6.04E-06,2.01E-05,3.46E-05,3.41E-05,2.29E-05,1.38E-05,9.16E-06,1.16E-05,1.52E-05,2.29E-05,3.27E-05,4.06E-05,4.99E-05,4.96E-05,4.30E-05,3.82E-05,1.19E-05
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,gas processing,N fertilizer,N2O_AGR,MTCO2e,0,0,0,0.00064225,0.000826832,0.000904072,0.000877979,0.000705617,0.000536643,0.000443266,0.000633914,0.000850651,0.001237995,0.001673197,0.001929465,0.002187173,0.001994673,0.001588796,0.001300163,0.000368556
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,gas processing,resid others,N2O_AGR,MTCO2e,0,0,0,0.000102733,0.000128807,9.08E-05,5.51E-05,2.99E-05,1.59E-05,9.94E-06,1.56E-05,2.34E-05,3.42E-05,4.57E-05,5.24E-05,5.82E-05,5.14E-05,3.87E-05,3.00E-05,8.15E-06
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,H2 production,agricultural energy use,N2O_AGR,MTCO2e,0,0,0,8.20E-06,7.45E-05,0.00038447,0.000705502,0.000745985,0.00101358,0.001543388,0.002023636,0.002627509,0.003258504,0.004288676,0.005518426,0.007369555,0.00901874,0.009761251,0.011927631,0.013420781
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,H2 production,construction,N2O_AGR,MTCO2e,0,0,0,1.95E-07,1.47E-06,8.40E-06,1.79E-05,2.16E-05,3.50E-05,6.28E-05,8.78E-05,0.000112495,0.000131389,0.000160481,0.000190489,0.000232786,0.000258389,0.000250819,0.000270927,0.000266732
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,H2 production,industrial energy use,N2O_AGR,MTCO2e,0,0,0,1.75E-05,0.00016359,0.000876119,0.002290811,0.003521416,0.005866634,0.010106226,0.013778531,0.017436564,0.019870187,0.024232009,0.029460342,0.037582107,0.043790588,0.044785199,0.05166572,0.055474218
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,H2 production,iron and steel,N2O_AGR,MTCO2e,0,0,0,4.59E-07,1.19E-05,6.06E-05,9.80E-05,0.000112165,0.000165793,0.000281972,0.000427669,0.000649223,0.000979081,0.001299295,0.00172546,0.002365536,0.002900012,0.003088372,0.003692808,0.003862054
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,H2 production,mining energy use,N2O_AGR,MTCO2e,0,0,0,1.15E-06,8.87E-06,4.75E-05,9.59E-05,0.000111719,0.000169961,0.000290773,0.000417478,0.000581613,0.000767045,0.001066622,0.001453325,0.002063932,0.002698114,0.003128249,0.004105646,0.004984436
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,industrial energy use,industrial energy use,N2O_AGR,MTCO2e,0,0,0,0.241739784,0.358604058,0.481595257,0.541337995,0.5466865,0.607628519,0.716129993,0.735977682,0.667508608,0.61154236,0.548170274,0.588848192,0.70811366,0.803703686,0.765632099,0.792952449,0.757307718
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,iron and steel,iron and steel,N2O_AGR,MTCO2e,0,0,0,3.44E-09,6.02E-08,4.87E-07,1.79E-06,5.42E-06,1.53E-05,4.22E-05,9.49E-05,0.000173133,0.00028509,0.000395348,0.000572469,0.00083299,0.001073813,0.00116223,0.001373316,0.001473221
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,mining energy use,mining energy use,N2O_AGR,MTCO2e,0,0,0,0.000176071,0.000654498,0.001572246,0.00246963,0.00302237,0.003818439,0.005043622,0.006745899,0.009355486,0.013755784,0.018371625,0.026269207,0.039305372,0.05396993,0.061917409,0.077938853,0.091082329
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,refining,2W and 3W,N2O_AGR,MTCO2e,0,0,0,0.000421182,0.000527499,0.000419901,0.000191852,8.98E-05,4.97E-05,1.37E-05,7.87E-06,5.68E-06,4.58E-06,4.40E-06,4.88E-06,6.45E-06,6.80E-06,7.06E-06,9.71E-06,1.33E-05
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,refining,agricultural energy use,N2O_AGR,MTCO2e,0,0,0,0.00054425,0.001707214,0.002574043,0.001714504,0.001355135,0.001161539,0.000521235,0.00026994,0.000197961,0.000173279,0.000185161,0.000232709,0.000342489,0.000413042,0.00049383,0.000771137,0.001149891
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,refining,alumina,N2O_AGR,MTCO2e,0,0,0,8.10E-06,2.81E-05,5.04E-05,4.41E-05,4.62E-05,5.82E-05,3.97E-05,2.76E-05,2.41E-05,2.34E-05,2.69E-05,3.57E-05,5.49E-05,6.83E-05,8.38E-05,0.000133856,0.0002028
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,refining,Bus,N2O_AGR,MTCO2e,0,0,0,0.000333179,0.000919753,0.000917223,0.000606661,0.000477593,0.000369658,0.000105184,2.21E-05,0,0,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,refining,Car,N2O_AGR,MTCO2e,0,0,0,0.000159118,0.000406007,0.00053185,0.000379239,0.000296288,0.000293275,0.000126458,4.92E-05,2.26E-05,1.17E-05,8.78E-06,1.06E-05,1.43E-05,1.50E-05,1.47E-05,1.71E-05,1.54E-05
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,refining,cement,N2O_AGR,MTCO2e,0,0,0,3.88E-06,2.36E-05,6.39E-05,0.000305797,0.000627389,0.001003114,0.000745195,0.000567281,0.000534496,0.00054241,0.000628287,0.0008346,0.001272743,0.001574514,0.00192299,0.00306024,0.00461912
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,refining,chemical energy use,N2O_AGR,MTCO2e,0,0,0,7.02E-05,0.000242355,0.000437924,0.000382435,0.00038431,0.000443231,0.000271571,0.000165558,0.000122788,0.000101745,0.000102502,0.000123255,0.000173827,0.000201563,0.000233908,0.00035848,0.000527659
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,refining,chemical feedstocks,N2O_AGR,MTCO2e,0,0,0,0.000574616,0.001891184,0.003240319,0.002678066,0.002696612,0.003265335,0.002183031,0.001512777,0.00132177,0.001281196,0.001456711,0.001922989,0.002932308,0.003630956,0.004433428,0.007043042,0.010606609
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,refining,comm others,N2O_AGR,MTCO2e,0,0,0,0.000277053,0.001130662,0.001155026,0.000630036,0.000407134,0.000311814,0.000135654,8.11E-05,6.14E-05,5.23E-05,5.29E-05,6.22E-05,8.52E-05,9.51E-05,0.000104619,0.000150423,0.000206419
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,refining,construction,N2O_AGR,MTCO2e,0,0,0,1.74E-05,4.91E-05,7.01E-05,5.05E-05,4.87E-05,5.56E-05,3.53E-05,2.46E-05,2.24E-05,2.30E-05,2.79E-05,3.97E-05,6.56E-05,8.87E-05,0.000118645,0.000206752,0.000341905
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,refining,Domestic Aviation,N2O_AGR,MTCO2e,0,0,0,0.00024481,0.000861959,0.001657867,0.001857847,0.002412726,0.003636855,0.00291837,0.002594173,0.002811559,0.003306052,0.004438397,0.006788575,0.011897007,0.016768602,0.023050608,0.040955753,0.068334133
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,refining,Domestic Ship,N2O_AGR,MTCO2e,0,0,0,3.77E-05,8.35E-05,0.000112404,8.68E-05,7.89E-05,8.50E-05,5.07E-05,3.97E-05,3.87E-05,4.18E-05,5.21E-05,7.52E-05,0.000125778,0.000170984,0.000228793,0.000398746,0.000654312
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,refining,Freight Rail,N2O_AGR,MTCO2e,0,0,0,0.000101603,0.000338998,0.000605766,0.000528036,0.000522504,0.000586648,0.000348273,0.000256779,0.000233039,0.000230481,0.000259374,0.000328711,0.000463632,0.000498519,0.000469594,0.000433149,0
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,refining,Heavy truck,N2O_AGR,MTCO2e,0,0,0,0.000421503,0.001167368,0.001565428,0.000990304,0.00075862,0.000577368,0.000185554,3.92E-05,5.87E-06,0,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,refining,industrial energy use,N2O_AGR,MTCO2e,0,0,0,0.001582924,0.007336103,0.015364553,0.014821314,0.015859383,0.01851945,0.010893967,0.006451913,0.004717908,0.003893903,0.003952846,0.004870152,0.00711474,0.008545193,0.010186558,0.015850587,0.023498016
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,refining,industrial feedstocks,N2O_AGR,MTCO2e,0,0,0,0.001028212,0.00559666,0.012919145,0.014285558,0.018676984,0.028123061,0.022454458,0.017581779,0.017036832,0.017986592,0.021884661,0.030671142,0.04955957,0.064967224,0.083740347,0.139991693,0.221217954
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,refining,International Aviation,N2O_AGR,MTCO2e,0,0,0,0.000196467,0.000633622,0.001093393,0.001089519,0.001301427,0.001820672,0.001361902,0.001098431,0.001093198,0.001192475,0.001497504,0.002161136,0.003589694,0.004814349,0.006320323,0.010761959,0.017267752
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,refining,International Ship,N2O_AGR,MTCO2e,0,0,0,6.97E-05,0.0001883,0.000281173,0.000246454,0.000264468,0.000339188,0.000237161,0.000179577,0.000170197,0.000179099,0.000219596,0.000312805,0.000517537,0.000697235,0.000926648,0.001608468,0.002653754
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,refining,iron and steel,N2O_AGR,MTCO2e,0,0,0,6.17E-05,0.000276989,0.000502323,0.000477881,0.000549645,0.000735031,0.000519299,0.000370516,0.000326708,0.000314149,0.00034921,0.000446035,0.000653039,0.000771409,0.000893431,0.001338792,0.001896053
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,refining,Large Car and Truck,N2O_AGR,MTCO2e,0,0,0,7.76E-05,0.000205971,0.000306481,0.000254254,0.000242767,0.000269871,0.000126398,5.50E-05,2.89E-05,1.76E-05,1.49E-05,1.86E-05,2.60E-05,2.82E-05,2.84E-05,3.37E-05,3.08E-05
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,refining,Light truck,N2O_AGR,MTCO2e,0,0,0,0.000257236,0.000687819,0.000775901,0.000338164,0.000191563,0.000108408,2.95E-05,5.78E-06,9.60E-07,0,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,refining,Medium truck,N2O_AGR,MTCO2e,0,0,0,0.00181562,0.005079383,0.006815188,0.004222814,0.003157956,0.00236165,0.000742401,0.000155816,2.45E-05,0,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,refining,Mini Car,N2O_AGR,MTCO2e,0,0,0,6.31E-05,0.000179525,0.000279377,0.000221099,0.000185484,0.000177782,7.44E-05,2.70E-05,1.14E-05,5.47E-06,3.92E-06,4.62E-06,6.13E-06,6.36E-06,6.16E-06,7.09E-06,6.36E-06
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,refining,mining energy use,N2O_AGR,MTCO2e,0,0,0,7.56E-05,0.000220253,0.000312502,0.00020741,0.000172103,0.000159853,7.87E-05,4.39E-05,3.37E-05,3.04E-05,3.31E-05,4.24E-05,6.38E-05,7.88E-05,9.66E-05,0.000154497,0.000236808
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,refining,N fertilizer,N2O_AGR,MTCO2e,0,0,0,0.000271818,0.000934536,0.001288793,0.000644995,0.000352857,0.000170998,3.65E-05,8.74E-06,1.77E-06,3.58E-07,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,refining,Passenger Rail,N2O_AGR,MTCO2e,0,0,0,0.000117552,0.000360464,0.000560668,0.000375451,0.000301657,0.000287206,0.00014938,9.35E-05,7.24E-05,6.15E-05,6.01E-05,6.64E-05,8.19E-05,7.70E-05,6.35E-05,5.13E-05,0
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,refining,resid others,N2O_AGR,MTCO2e,0,0,0,0.001479541,0.004180044,0.004468372,0.002586777,0.001725869,0.001327268,0.000565429,0.000325692,0.000236436,0.000193465,0.000188603,0.000214992,0.000286652,0.000312827,0.000337605,0.000477613,0.000646755
GCAM_CWF_W16_nuctrial3_cprice12,India,biomass,resid others,resid others,N2O_AGR,MTCO2e,0,0,0,0.015191042,0.010055385,0.005955414,0.00347076,0.002002901,0.001402224,0.001166417,0.001460204,0.001725045,0.002013602,0.002118443,0.002315945,0.002661338,0.002822991,0.002587483,0.002630988,0.002440719
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,construction,construction,CH4,MTCO2e,0,0,0,0.000392196,0.000312476,0.000372679,0.000373966,0.000259589,0.000108345,3.61E-05,1.44E-05,7.15E-06,4.19E-06,2.50E-06,1.18E-06,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,electricity,2W and 3W,CH4,MTCO2e,0,0,0,0.006654084,0.007443238,0.003537151,0.001676643,0.000582581,0.000134036,2.56E-05,6.25E-06,2.66E-06,1.20E-06,6.79E-07,2.95E-07,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,electricity,Bus,CH4,MTCO2e,0,0,0,0.003288886,0.00792004,0.003521808,0.001943324,0.00075153,0.00020286,4.60E-05,1.26E-05,5.72E-06,2.66E-06,1.53E-06,6.62E-07,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,electricity,Car,CH4,MTCO2e,0,0,0,9.83E-05,0.000570913,0.000685469,0.000471872,0.000228861,6.98E-05,1.64E-05,4.91E-06,2.42E-06,1.21E-06,7.48E-07,3.48E-07,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,electricity,Heavy truck,CH4,MTCO2e,0,0,0,9.33E-08,0.000248862,0.000648858,0.001212113,0.000940843,0.000377238,0.000104175,3.23E-05,1.62E-05,8.37E-06,5.38E-06,2.60E-06,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,electricity,HSR,CH4,MTCO2e,0,0,0,0.000101813,8.71E-05,4.03E-05,2.56E-05,1.29E-05,4.20E-06,1.11E-06,3.51E-07,1.85E-07,1.00E-07,6.69E-08,3.31E-08,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,electricity,Large Car and Truck,CH4,MTCO2e,0,0,0,1.38E-05,0.000140353,0.000248413,0.000208703,0.000125733,4.71E-05,1.33E-05,4.54E-06,2.44E-06,1.30E-06,8.42E-07,4.06E-07,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,electricity,Light truck,CH4,MTCO2e,0,0,0,9.59E-05,0.001763399,0.00227477,0.001911308,0.000893283,0.00026249,6.09E-05,1.74E-05,8.46E-06,4.33E-06,2.78E-06,1.34E-06,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,electricity,Medium truck,CH4,MTCO2e,0,0,0,6.86E-07,0.002039944,0.004342549,0.00660056,0.004474892,0.001666917,0.000444573,0.000135474,6.75E-05,3.48E-05,2.23E-05,1.08E-05,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,electricity,Mini Car,CH4,MTCO2e,0,0,0,1.13E-05,0.00011199,0.000172209,0.000134395,7.23E-05,2.36E-05,6.00E-06,1.87E-06,9.31E-07,4.65E-07,2.85E-07,1.31E-07,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,gas processing,construction,CH4,MTCO2e,0,0,0,2.38E-07,5.58E-08,2.84E-08,1.31E-08,5.39E-09,1.21E-09,2.35E-10,9.64E-11,4.47E-11,2.70E-11,1.69E-11,7.75E-12,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,gas processing,Heavy truck,CH4,MTCO2e,0,0,0,1.22E-05,2.27E-06,8.72E-07,3.59E-07,1.25E-07,2.06E-08,2.35E-09,3.78E-10,4.04E-11,0,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,gas processing,Large Car and Truck,CH4,MTCO2e,0,0,0,3.39E-07,9.88E-08,5.15E-08,2.29E-08,1.05E-08,2.42E-09,3.81E-10,1.09E-10,2.85E-11,5.61E-12,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,gas processing,Medium truck,CH4,MTCO2e,0,0,0,4.28E-05,8.01E-06,3.04E-06,1.21E-06,4.11E-07,6.68E-08,7.45E-09,1.19E-09,1.33E-10,0,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,gas processing,Mini Car,CH4,MTCO2e,0,0,0,1.95E-08,7.55E-09,3.88E-09,1.59E-09,6.51E-10,1.33E-10,1.95E-11,4.94E-12,1.14E-12,1.96E-13,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,gas processing,mining energy use,CH4,MTCO2e,0,0,0,1.41E-06,3.33E-07,1.62E-07,7.10E-08,2.83E-08,6.02E-09,1.11E-09,4.58E-10,2.27E-10,1.54E-10,1.10E-10,5.83E-11,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,H2 production,agricultural energy use,CH4,MTCO2e,0,0,0,9.99E-05,0.000102216,0.000219375,0.000247289,0.000185628,9.19E-05,3.71E-05,1.47E-05,7.04E-06,3.80E-06,2.45E-06,1.24E-06,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,H2 production,construction,CH4,MTCO2e,0,0,0,2.38E-06,2.01E-06,4.79E-06,6.27E-06,5.37E-06,3.17E-06,1.51E-06,6.40E-07,3.01E-07,1.53E-07,9.19E-08,4.27E-08,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,H2 production,industrial energy use,CH4,MTCO2e,0,0,0,0.000213643,0.000224322,0.000499905,0.000802965,0.000876253,0.000531731,0.000242637,0.000100382,4.67E-05,2.32E-05,1.39E-05,6.60E-06,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,H2 production,iron and steel,CH4,MTCO2e,0,0,0,5.58E-06,1.63E-05,3.46E-05,3.44E-05,2.79E-05,1.50E-05,6.77E-06,3.12E-06,1.74E-06,1.14E-06,7.44E-07,3.87E-07,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,H2 production,mining energy use,CH4,MTCO2e,0,0,0,1.40E-05,1.22E-05,2.71E-05,3.36E-05,2.78E-05,1.54E-05,6.98E-06,3.04E-06,1.56E-06,8.94E-07,6.11E-07,3.26E-07,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,mining energy use,mining energy use,CH4,MTCO2e,0,0,0,0.002318658,0.001861046,0.002153145,0.00207565,0.001381196,0.000540693,0.00016759,6.64E-05,3.53E-05,2.31E-05,1.57E-05,8.58E-06,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,construction,construction,N2O,MTCO2e,0,0,0,2.54E-06,3.30E-06,4.70E-06,4.56E-06,3.10E-06,1.29E-06,4.50E-07,1.95E-07,1.03E-07,6.23E-08,3.77E-08,1.80E-08,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,electricity,2W and 3W,N2O,MTCO2e,0,0,0,4.31E-05,7.86E-05,4.46E-05,2.04E-05,6.96E-06,1.60E-06,3.19E-07,8.48E-08,3.84E-08,1.78E-08,1.02E-08,4.50E-09,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,electricity,Bus,N2O,MTCO2e,0,0,0,2.13E-05,8.36E-05,4.44E-05,2.37E-05,8.98E-06,2.42E-06,5.74E-07,1.71E-07,8.25E-08,3.95E-08,2.31E-08,1.01E-08,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,electricity,Car,N2O,MTCO2e,0,0,0,6.36E-07,6.03E-06,8.64E-06,5.75E-06,2.74E-06,8.31E-07,2.05E-07,6.66E-08,3.49E-08,1.80E-08,1.13E-08,5.31E-09,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,electricity,Heavy truck,N2O,MTCO2e,0,0,0,6.04E-10,2.63E-06,8.18E-06,1.48E-05,1.12E-05,4.49E-06,1.30E-06,4.38E-07,2.34E-07,1.24E-07,8.12E-08,3.96E-08,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,electricity,HSR,N2O,MTCO2e,0,0,0,6.59E-07,9.19E-07,5.08E-07,3.11E-07,1.54E-07,5.00E-08,1.39E-08,4.77E-09,2.67E-09,1.49E-09,1.01E-09,5.06E-10,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,electricity,Large Car and Truck,N2O,MTCO2e,0,0,0,8.93E-08,1.48E-06,3.13E-06,2.54E-06,1.50E-06,5.61E-07,1.67E-07,6.16E-08,3.52E-08,1.93E-08,1.27E-08,6.20E-09,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,electricity,Light truck,N2O,MTCO2e,0,0,0,6.21E-07,1.86E-05,2.87E-05,2.33E-05,1.07E-05,3.13E-06,7.60E-07,2.36E-07,1.22E-07,6.44E-08,4.19E-08,2.04E-08,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,electricity,Medium truck,N2O,MTCO2e,0,0,0,4.44E-09,2.15E-05,5.47E-05,8.04E-05,5.35E-05,1.99E-05,5.55E-06,1.84E-06,9.75E-07,5.17E-07,3.37E-07,1.64E-07,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,electricity,Mini Car,N2O,MTCO2e,0,0,0,7.30E-08,1.18E-06,2.17E-06,1.64E-06,8.65E-07,2.81E-07,7.49E-08,2.53E-08,1.34E-08,6.92E-09,4.30E-09,1.99E-09,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,gas processing,construction,N2O,MTCO2e,0,0,0,1.54E-09,5.89E-10,3.58E-10,1.59E-10,6.44E-11,1.45E-11,2.94E-12,1.31E-12,6.45E-13,4.01E-13,2.55E-13,1.18E-13,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,gas processing,Heavy truck,N2O,MTCO2e,0,0,0,7.87E-08,2.40E-08,1.10E-08,4.37E-09,1.49E-09,2.45E-10,2.93E-11,5.12E-12,5.83E-13,0,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,gas processing,Large Car and Truck,N2O,MTCO2e,0,0,0,2.19E-09,1.04E-09,6.49E-10,2.79E-10,1.25E-10,2.89E-11,4.76E-12,1.48E-12,4.11E-13,8.34E-14,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,gas processing,Medium truck,N2O,MTCO2e,0,0,0,2.77E-07,8.45E-08,3.83E-08,1.47E-08,4.91E-09,7.96E-10,9.30E-11,1.62E-11,1.93E-12,0,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,gas processing,Mini Car,N2O,MTCO2e,0,0,0,1.26E-10,7.97E-11,4.88E-11,1.94E-11,7.77E-12,1.58E-12,2.43E-13,6.71E-14,1.65E-14,2.91E-15,0,0,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,gas processing,mining energy use,N2O,MTCO2e,0,0,0,9.11E-09,3.52E-09,2.04E-09,8.65E-10,3.38E-10,7.17E-11,1.39E-11,6.21E-12,3.28E-12,2.28E-12,1.66E-12,8.89E-13,0,0,0,0,0
GCAM_CWF_W16_nuctrial3_cprice12,India,coal,H2 production,agricultural energy use,N2O,MTCO2e,0,0,0,6.46E-07,1.08E-06,2.76E-06,3.01E-06,2.22E-06,1.09E-06,4.62E-07,2.00E-07,1.02E-07,5.64E-08,3.70E-08,1.89E-08,0,0,0,0,0
